customer_id,gender,senior_citizen,partner,dependents,tenure,phone_service,internet_service,contract,payment_method,monthly_charges,total_charges,actual_churn,churn_probability,predicted_churn,risk_level,prediction_date
8992-VONJD,Female,0,No,Yes,13,Yes,DSL,Month-to-month,Electronic check,56.0,764.55,0,0.3962327664491253,0,LOW RISK,2026-08-30 13:02:06
0867-MKZVY,Female,0,Yes,No,20,Yes,Fiber optic,Month-to-month,Electronic check,82.4,1592.35,1,0.5947761389657005,1,MEDIUM RISK,2026-08-30 13:02:06
4482-EWFMI,Female,0,No,No,2,Yes,Fiber optic,Month-to-month,Electronic check,69.7,135.2,0,0.8648167041319593,1,HIGH RISK,2026-08-30 13:02:06
4648-YPBTM,Male,0,No,No,53,Yes,DSL,Two year,Bank transfer (automatic),73.9,3958.25,0,0.0834446267088633,0,LOW RISK,2026-08-30 13:02:06
2907-ILJBN,Female,0,Yes,Yes,11,Yes,No,One year,Mailed check,20.6,233.9,0,0.14591583745452505,0,LOW RISK,2026-08-30 13:02:06
6345-FZOQH,Male,0,Yes,No,69,Yes,No,Two year,Mailed check,19.9,1363.45,0,0.013797087626429741,0,LOW RISK,2026-08-30 13:02:06
3376-BMGFE,Female,0,No,No,4,Yes,Fiber optic,Month-to-month,Bank transfer (automatic),70.9,273.0,1,0.7962090020331265,1,HIGH RISK,2026-08-30 13:02:06
5997-OPVFA,Male,0,Yes,No,72,Yes,DSL,Two year,Bank transfer (automatic),89.05,6254.45,0,0.043393433129388176,0,LOW RISK,2026-08-30 13:02:06
3445-HXXGF,Male,1,Yes,No,58,No,DSL,Month-to-month,Electronic check,45.3,2651.2,1,0.5222305088245155,1,MEDIUM RISK,2026-08-30 13:02:06
1159-WFSGR,Female,0,Yes,Yes,16,Yes,No,Month-to-month,Electronic check,20.4,321.4,0,0.21721432412671676,0,LOW RISK,2026-08-30 13:02:06
7654-YWJUF,Male,0,Yes,No,43,Yes,Fiber optic,One year,Bank transfer (automatic),84.25,3539.25,0,0.1826113862045746,0,LOW RISK,2026-08-30 13:02:06
1875-QIVME,Female,0,Yes,No,2,Yes,Fiber optic,Month-to-month,Electronic check,104.4,242.8,1,0.9312961239021849,1,HIGH RISK,2026-08-30 13:02:06
6727-IOTLZ,Male,0,Yes,No,14,Yes,DSL,Two year,Mailed check,81.95,1181.75,0,0.11569559112631622,0,LOW RISK,2026-08-30 13:02:06
0691-JVSYA,Female,0,Yes,No,53,Yes,Fiber optic,One year,Bank transfer (automatic),94.85,5000.2,1,0.48059611761968524,0,MEDIUM RISK,2026-08-30 13:02:06
5918-VUKWP,Female,0,No,No,32,Yes,No,One year,Bank transfer (automatic),20.55,654.55,0,0.06474147933826169,0,LOW RISK,2026-08-30 13:02:06
1744-JHKYS,Female,0,Yes,No,34,Yes,No,Month-to-month,Electronic check,24.7,780.2,0,0.22448543419031367,0,LOW RISK,2026-08-30 13:02:06
2656-FMOKZ,Female,1,No,No,15,Yes,Fiber optic,Month-to-month,Mailed check,74.45,1145.7,1,0.7550287500771421,1,HIGH RISK,2026-08-30 13:02:06
2070-FNEXE,Female,1,No,No,7,Yes,Fiber optic,Month-to-month,Bank transfer (automatic),76.45,503.6,1,0.6642263176661469,1,MEDIUM RISK,2026-08-30 13:02:06
5947-SGKCL,Female,0,Yes,Yes,15,Yes,Fiber optic,Month-to-month,Bank transfer (automatic),105.35,1559.25,0,0.7733061058802496,1,HIGH RISK,2026-08-30 13:02:06
3712-PKXZA,Male,0,Yes,No,61,Yes,No,One year,Credit card (automatic),20.55,1252.0,0,0.055039509422013584,0,LOW RISK,2026-08-30 13:02:06
6317-YPKDH,Female,0,No,No,1,No,DSL,Month-to-month,Bank transfer (automatic),29.95,29.95,1,0.6544643802271141,1,MEDIUM RISK,2026-08-30 13:02:06
6582-OIVSP,Female,0,No,No,1,Yes,DSL,Month-to-month,Mailed check,45.3,45.3,0,0.6075053505511814,1,MEDIUM RISK,2026-08-30 13:02:06
9367-WXLCH,Male,0,No,No,8,Yes,Fiber optic,Month-to-month,Bank transfer (automatic),84.5,662.65,1,0.825140527959576,1,HIGH RISK,2026-08-30 13:02:06
5524-KHNJP,Male,0,Yes,Yes,33,Yes,DSL,One year,Credit card (automatic),74.75,2453.3,0,0.13140870140208308,0,LOW RISK,2026-08-30 13:02:06
1918-ZBFQJ,Female,0,No,No,13,Yes,Fiber optic,Month-to-month,Electronic check,79.25,1111.65,1,0.7291518114682829,1,HIGH RISK,2026-08-30 13:02:06
1024-GUALD,Female,0,Yes,No,1,No,DSL,Month-to-month,Electronic check,24.8,24.8,1,0.8245238068733578,1,HIGH RISK,2026-08-30 13:02:06
4827-USJHP,Male,0,No,No,20,Yes,DSL,Month-to-month,Mailed check,51.8,1023.85,0,0.3876856256831915,0,LOW RISK,2026-08-30 13:02:06
8167-GJLRN,Male,0,No,No,3,No,DSL,Month-to-month,Electronic check,30.4,82.15,0,0.6915361990768756,1,MEDIUM RISK,2026-08-30 13:02:06
0956-SYCWG,Female,0,No,No,13,Yes,No,One year,Electronic check,19.65,244.8,0,0.1518354081980261,0,LOW RISK,2026-08-30 13:02:06
8017-UVSZU,Female,0,Yes,No,40,Yes,DSL,Month-to-month,Credit card (automatic),56.6,2379.1,0,0.26515959196462513,0,LOW RISK,2026-08-30 13:02:06
7100-FQPRV,Male,0,Yes,Yes,43,Yes,DSL,One year,Credit card (automatic),71.9,3173.35,0,0.09936881395772237,0,LOW RISK,2026-08-30 13:02:06
2472-OVKUP,Male,0,Yes,No,6,Yes,Fiber optic,Month-to-month,Electronic check,91.0,531.0,1,0.8754676209554253,1,HIGH RISK,2026-08-30 13:02:06
2984-RGEYA,Female,0,Yes,Yes,69,Yes,No,Two year,Bank transfer (automatic),19.75,1375.4,0,0.010473801334291048,0,LOW RISK,2026-08-30 13:02:06
9680-NIAUV,Female,0,Yes,Yes,72,Yes,Fiber optic,Two year,Credit card (automatic),109.7,8129.3,0,0.1023675415644845,0,LOW RISK,2026-08-30 13:02:06
2146-EGVDT,Male,0,Yes,Yes,59,Yes,No,Two year,Credit card (automatic),19.3,1192.7,0,0.016499195389563865,0,LOW RISK,2026-08-30 13:02:06
2604-IJPDU,Female,0,Yes,No,20,Yes,Fiber optic,Month-to-month,Electronic check,96.55,1901.65,0,0.5845651166255155,1,MEDIUM RISK,2026-08-30 13:02:06
9178-JHUVJ,Male,0,Yes,Yes,24,Yes,No,Two year,Bank transfer (automatic),24.1,587.4,0,0.0563031725566258,0,LOW RISK,2026-08-30 13:02:06
6168-YBYNP,Male,0,No,No,59,Yes,Fiber optic,Month-to-month,Electronic check,111.35,6519.75,0,0.6800678149315548,1,MEDIUM RISK,2026-08-30 13:02:06
7255-SSFBC,Male,0,Yes,Yes,72,Yes,Fiber optic,Two year,Bank transfer (automatic),112.25,8041.65,0,0.14073597135278867,0,LOW RISK,2026-08-30 13:02:06
3645-DEYGF,Male,0,No,Yes,1,Yes,No,Month-to-month,Mailed check,20.75,20.75,0,0.343953632289369,0,LOW RISK,2026-08-30 13:02:06
9323-HGFWY,Female,0,Yes,No,27,Yes,Fiber optic,One year,Credit card (automatic),101.9,2681.15,0,0.4138105976508048,0,MEDIUM RISK,2026-08-30 13:02:06
8544-GOQSH,Female,0,No,No,14,Yes,Fiber optic,Month-to-month,Credit card (automatic),80.05,1112.3,0,0.5618025093622242,1,MEDIUM RISK,2026-08-30 13:02:06
3363-DTIVD,Male,0,Yes,Yes,71,Yes,Fiber optic,Two year,Electronic check,105.55,7405.5,0,0.15697149856801068,0,LOW RISK,2026-08-30 13:02:06
7018-WBJNK,Male,0,No,Yes,13,Yes,Fiber optic,Month-to-month,Credit card (automatic),78.3,1033.95,0,0.6997962937666685,1,MEDIUM RISK,2026-08-30 13:02:06
9142-KZXOP,Male,0,No,No,44,Yes,Fiber optic,Month-to-month,Credit card (automatic),68.85,2958.95,0,0.37238778004392475,0,LOW RISK,2026-08-30 13:02:06
7674-YTAFD,Female,0,No,No,33,Yes,Fiber optic,One year,Bank transfer (automatic),79.95,2684.85,0,0.2743023554036712,0,LOW RISK,2026-08-30 13:02:06
6348-SNFUS,Male,0,Yes,Yes,72,No,DSL,Two year,Credit card (automatic),55.45,4179.2,0,0.0356683643082659,0,LOW RISK,2026-08-30 13:02:06
1285-OKIPP,Male,0,No,No,1,Yes,Fiber optic,Month-to-month,Electronic check,79.9,79.9,1,0.8691477856597791,1,HIGH RISK,2026-08-30 13:02:06
7825-ECJRF,Female,0,No,No,19,Yes,Fiber optic,Month-to-month,Electronic check,106.6,1934.45,1,0.6884496250862159,1,MEDIUM RISK,2026-08-30 13:02:06
1347-KTTTA,Male,0,Yes,No,64,Yes,Fiber optic,One year,Credit card (automatic),102.45,6654.1,0,0.3234105060776504,0,LOW RISK,2026-08-30 13:02:06
7841-TZDMQ,Male,0,No,No,2,Yes,DSL,Month-to-month,Credit card (automatic),46.0,84.5,1,0.6746786115078386,1,MEDIUM RISK,2026-08-30 13:02:06
4195-NZGTA,Female,0,No,No,1,No,DSL,Month-to-month,Electronic check,25.25,25.25,0,0.7610391933832091,1,HIGH RISK,2026-08-30 13:02:06
7157-SMCFK,Male,0,No,Yes,61,Yes,No,Two year,Mailed check,19.75,1124.2,0,0.014663926090433594,0,LOW RISK,2026-08-30 13:02:06
4709-LKHYG,Female,0,Yes,Yes,29,Yes,No,One year,Electronic check,20.0,540.05,0,0.08860893146946887,0,LOW RISK,2026-08-30 13:02:06
2504-DSHIH,Male,1,Yes,No,23,Yes,Fiber optic,Month-to-month,Electronic check,86.8,1975.85,0,0.76445383756041,1,HIGH RISK,2026-08-30 13:02:06
0699-NDKJM,Female,0,Yes,No,57,No,DSL,Month-to-month,Bank transfer (automatic),58.75,3437.45,0,0.3923858546900397,0,LOW RISK,2026-08-30 13:02:06
9286-BHDQG,Male,0,Yes,Yes,72,No,DSL,Two year,Credit card (automatic),45.25,3139.8,0,0.017499405906117083,0,LOW RISK,2026-08-30 13:02:06
0230-WEQUW,Male,0,Yes,No,66,No,DSL,Two year,Bank transfer (automatic),56.6,3789.2,0,0.049902822708599984,0,LOW RISK,2026-08-30 13:02:06
2040-LDIWQ,Male,0,Yes,Yes,65,Yes,DSL,Two year,Bank transfer (automatic),84.2,5324.5,0,0.06268187651033583,0,LOW RISK,2026-08-30 13:02:06
6496-JDSSB,Female,0,No,No,8,Yes,Fiber optic,Month-to-month,Bank transfer (automatic),80.0,624.6,0,0.8224528729745129,1,HIGH RISK,2026-08-30 13:02:06
9408-SSNVZ,Female,0,No,No,4,Yes,Fiber optic,Month-to-month,Electronic check,70.15,268.35,1,0.8545777555286105,1,HIGH RISK,2026-08-30 13:02:06
4443-EMBNA,Female,0,Yes,No,71,Yes,No,Two year,Bank transfer (automatic),24.75,1836.9,0,0.016530920821013206,0,LOW RISK,2026-08-30 13:02:06
6469-MRVET,Male,0,Yes,Yes,1,Yes,No,One year,Electronic check,20.2,20.2,0,0.3433529355825779,0,LOW RISK,2026-08-30 13:02:06
0742-MOABM,Male,0,Yes,No,4,Yes,DSL,Month-to-month,Mailed check,50.05,179.35,1,0.5209725486957332,1,MEDIUM RISK,2026-08-30 13:02:06
5961-VUSRV,Female,0,No,No,12,Yes,No,One year,Bank transfer (automatic),19.35,219.35,0,0.21170363251048857,0,LOW RISK,2026-08-30 13:02:06
6778-JFCMK,Male,0,No,No,24,No,DSL,One year,Mailed check,50.6,1288.75,0,0.3604510740232145,0,LOW RISK,2026-08-30 13:02:06
6341-JVQGF,Female,0,Yes,Yes,31,Yes,DSL,One year,Mailed check,81.15,2545.75,0,0.14497693887291682,0,LOW RISK,2026-08-30 13:02:06
2232-DMLXU,Female,0,Yes,No,1,Yes,DSL,Month-to-month,Mailed check,55.2,55.2,1,0.6829035526501861,1,MEDIUM RISK,2026-08-30 13:02:06
4811-JBUVU,Male,0,No,No,30,Yes,Fiber optic,Month-to-month,Credit card (automatic),89.9,2723.15,0,0.6677952838081714,1,MEDIUM RISK,2026-08-30 13:02:06
0945-TSONX,Female,0,Yes,Yes,47,Yes,DSL,Two year,Credit card (automatic),85.3,4107.25,0,0.05034373203771189,0,LOW RISK,2026-08-30 13:02:06
2651-ZCBXV,Male,0,No,No,54,Yes,Fiber optic,Two year,Credit card (automatic),108.0,5760.65,0,0.21267844776149808,0,LOW RISK,2026-08-30 13:02:06
3316-UWXUY,Male,0,No,No,50,Yes,Fiber optic,Month-to-month,Credit card (automatic),93.5,4747.5,0,0.4342630791239095,0,MEDIUM RISK,2026-08-30 13:02:06
8937-RDTHP,Male,0,No,No,1,Yes,Fiber optic,Month-to-month,Mailed check,84.6,84.6,1,0.8210603374767913,1,HIGH RISK,2026-08-30 13:02:06
7083-MIOPC,Female,0,No,No,72,Yes,No,Two year,Credit card (automatic),20.25,1566.9,0,0.011476879785010167,0,LOW RISK,2026-08-30 13:02:06
1984-GPTEH,Female,0,No,No,29,Yes,No,Month-to-month,Electronic check,25.15,702.0,0,0.25302631231908107,0,LOW RISK,2026-08-30 13:02:06
1251-KRREG,Male,0,No,No,2,Yes,DSL,Month-to-month,Mailed check,54.4,114.1,1,0.7255450755849555,1,HIGH RISK,2026-08-30 13:02:06
0621-JFHOL,Female,0,No,No,10,No,DSL,Two year,Mailed check,29.6,299.05,0,0.2686918177531695,0,LOW RISK,2026-08-30 13:02:06
9903-LYSAB,Male,0,Yes,No,18,Yes,Fiber optic,Month-to-month,Electronic check,73.15,1305.95,0,0.7820276500077372,1,HIGH RISK,2026-08-30 13:02:06
0094-OIFMO,Female,1,No,No,11,Yes,Fiber optic,Month-to-month,Electronic check,95.0,1120.3,1,0.903143313205862,1,HIGH RISK,2026-08-30 13:02:06
9227-UAQFT,Male,0,No,No,16,Yes,No,Two year,Mailed check,19.75,284.35,0,0.04927299112483266,0,LOW RISK,2026-08-30 13:02:06
7301-ABVAD,Female,0,No,No,72,Yes,DSL,Two year,Bank transfer (automatic),86.6,6350.5,0,0.04084058689853284,0,LOW RISK,2026-08-30 13:02:06
6614-FHDBO,Male,0,No,No,72,Yes,Fiber optic,Two year,Bank transfer (automatic),109.2,7878.3,0,0.12685554890396195,0,LOW RISK,2026-08-30 13:02:06
7576-ASEJU,Female,0,Yes,Yes,41,Yes,DSL,One year,Credit card (automatic),74.7,3187.65,0,0.10768505844702865,0,LOW RISK,2026-08-30 13:02:06
9058-HRZSV,Female,1,Yes,No,65,Yes,Fiber optic,Month-to-month,Electronic check,94.4,6126.15,0,0.41861976983067894,0,MEDIUM RISK,2026-08-30 13:02:06
4522-AKYLR,Female,1,No,No,13,Yes,DSL,Month-to-month,Electronic check,54.8,731.3,0,0.5865237459592461,1,MEDIUM RISK,2026-08-30 13:02:06
0221-WMXNQ,Male,1,No,No,4,Yes,Fiber optic,Month-to-month,Electronic check,75.35,273.4,0,0.7727791481839291,1,HIGH RISK,2026-08-30 13:02:06
0303-UNCIP,Male,0,No,No,41,Yes,DSL,One year,Mailed check,65.0,2531.8,0,0.1613946735282004,0,LOW RISK,2026-08-30 13:02:06
9947-OTFQU,Male,1,No,No,15,Yes,Fiber optic,Month-to-month,Electronic check,74.4,1074.3,1,0.7407744352716639,1,HIGH RISK,2026-08-30 13:02:06
0322-YINQP,Male,0,No,No,1,Yes,DSL,Month-to-month,Mailed check,48.55,48.55,1,0.6152951602743758,1,MEDIUM RISK,2026-08-30 13:02:06
0959-WHOKV,Male,0,No,No,42,Yes,Fiber optic,One year,Electronic check,99.0,4298.45,0,0.43649299843481676,0,MEDIUM RISK,2026-08-30 13:02:06
4075-JFPGR,Female,0,Yes,No,51,Yes,Fiber optic,One year,Electronic check,93.5,4619.55,0,0.3958773570210648,0,LOW RISK,2026-08-30 13:02:06
4629-NRXKX,Female,0,Yes,Yes,2,Yes,Fiber optic,Month-to-month,Electronic check,70.4,147.15,1,0.7924318951095306,1,HIGH RISK,2026-08-30 13:02:06
9514-JDSKI,Male,1,Yes,No,1,No,DSL,Month-to-month,Electronic check,40.2,40.2,1,0.8244414901316535,1,HIGH RISK,2026-08-30 13:02:06
3282-ZISZV,Male,0,No,Yes,32,Yes,DSL,One year,Credit card (automatic),83.7,2633.3,0,0.1682119609470909,0,LOW RISK,2026-08-30 13:02:06
3675-YDUPJ,Male,0,No,No,10,Yes,No,Month-to-month,Mailed check,19.85,193.05,0,0.3948213003096495,0,LOW RISK,2026-08-30 13:02:06
4111-BNXIF,Female,0,Yes,Yes,67,No,DSL,Two year,Electronic check,59.55,4103.9,0,0.11082904272117142,0,LOW RISK,2026-08-30 13:02:06
7017-VFHAY,Female,0,Yes,Yes,61,Yes,Fiber optic,Two year,Credit card (automatic),115.1,7008.15,0,0.10958879015583713,0,LOW RISK,2026-08-30 13:02:06
6655-LHBYW,Male,0,No,No,50,Yes,Fiber optic,One year,Credit card (automatic),114.35,5791.1,0,0.33068084260701186,0,LOW RISK,2026-08-30 13:02:06
4959-JOSRX,Female,0,Yes,No,2,Yes,DSL,Month-to-month,Credit card (automatic),44.6,80.55,1,0.681645676380178,1,MEDIUM RISK,2026-08-30 13:02:06
5046-NUHWD,Female,1,Yes,No,29,No,DSL,Month-to-month,Electronic check,45.0,1228.65,0,0.5981183286297418,1,MEDIUM RISK,2026-08-30 13:02:06
7273-TEFQD,Male,1,No,No,3,No,DSL,Month-to-month,Electronic check,41.15,132.2,1,0.8742157117754662,1,HIGH RISK,2026-08-30 13:02:06
3606-TWKGI,Male,1,No,No,13,Yes,Fiber optic,Month-to-month,Electronic check,106.9,1364.3,1,0.883655408755489,1,HIGH RISK,2026-08-30 13:02:06
7529-ZDFXI,Male,1,Yes,No,57,Yes,Fiber optic,Month-to-month,Electronic check,89.85,4925.35,0,0.7199384725362369,1,HIGH RISK,2026-08-30 13:02:06
7605-BDWDC,Female,0,No,No,31,No,DSL,Two year,Bank transfer (automatic),49.85,1520.1,0,0.0987399051748266,0,LOW RISK,2026-08-30 13:02:06
1950-KSVVJ,Female,0,Yes,No,45,Yes,Fiber optic,One year,Mailed check,113.3,5032.25,0,0.2648346276711831,0,LOW RISK,2026-08-30 13:02:06
0123-CRBRT,Female,0,Yes,Yes,61,Yes,DSL,Two year,Mailed check,88.1,5526.75,0,0.03942056188890532,0,LOW RISK,2026-08-30 13:02:06
6292-TOSSS,Male,0,No,No,50,Yes,No,Two year,Bank transfer (automatic),24.9,1195.25,0,0.03579632152880151,0,LOW RISK,2026-08-30 13:02:06
3197-ARFOY,Female,1,No,No,19,Yes,Fiber optic,Month-to-month,Mailed check,105.0,2007.25,0,0.6263811603946516,1,MEDIUM RISK,2026-08-30 13:02:06
6323-AYBRX,Male,0,No,No,59,Yes,No,Two year,Mailed check,19.35,1099.6,1,0.01969491255331748,0,LOW RISK,2026-08-30 13:02:06
7014-ZZXAW,Female,0,Yes,No,71,Yes,No,Two year,Credit card (automatic),24.25,1732.95,0,0.023912443738531006,0,LOW RISK,2026-08-30 13:02:06
4385-GZQXV,Female,1,No,No,16,Yes,Fiber optic,Month-to-month,Electronic check,94.45,1511.2,1,0.8129142406888091,1,HIGH RISK,2026-08-30 13:02:06
7633-MVPUY,Male,0,Yes,No,57,Yes,DSL,Two year,Electronic check,59.75,3450.15,0,0.05477803904816965,0,LOW RISK,2026-08-30 13:02:06
6366-ZGQGL,Male,0,No,No,1,No,DSL,Month-to-month,Bank transfer (automatic),24.8,24.8,1,0.6892130479605636,1,MEDIUM RISK,2026-08-30 13:02:06
4716-HHKQH,Male,1,Yes,No,20,Yes,Fiber optic,Month-to-month,Electronic check,107.05,2172.05,0,0.7668764369638625,1,HIGH RISK,2026-08-30 13:02:06
5940-AHUHD,Male,0,No,No,1,Yes,Fiber optic,Month-to-month,Mailed check,70.6,70.6,1,0.7709124676525329,1,HIGH RISK,2026-08-30 13:02:06
6432-TWQLB,Male,0,Yes,No,5,Yes,Fiber optic,Month-to-month,Electronic check,85.4,401.1,1,0.8421521770036311,1,HIGH RISK,2026-08-30 13:02:06
4484-GLZOU,Female,0,Yes,No,52,Yes,Fiber optic,Month-to-month,Electronic check,105.05,5624.85,1,0.7891463030041083,1,HIGH RISK,2026-08-30 13:02:06
3179-GBRWV,Male,1,Yes,No,21,Yes,DSL,Month-to-month,Bank transfer (automatic),64.95,1339.8,0,0.3370119823300056,0,LOW RISK,2026-08-30 13:02:06
8645-KWHJO,Male,0,No,No,14,No,DSL,Month-to-month,Electronic check,55.0,771.95,0,0.7294238350826179,1,HIGH RISK,2026-08-30 13:02:06
4130-MZLCC,Female,0,No,No,5,Yes,DSL,Month-to-month,Bank transfer (automatic),50.55,244.75,0,0.5252678239657762,1,MEDIUM RISK,2026-08-30 13:02:06
0314-TKOSI,Female,0,No,No,6,Yes,DSL,Month-to-month,Mailed check,55.15,322.9,0,0.4373149803915522,0,MEDIUM RISK,2026-08-30 13:02:06
8229-MYEJZ,Female,0,No,No,10,Yes,DSL,Month-to-month,Electronic check,51.2,498.25,0,0.5741192130164456,1,MEDIUM RISK,2026-08-30 13:02:06
2080-SRCDE,Female,0,No,Yes,1,Yes,No,Month-to-month,Mailed check,25.4,25.4,0,0.4104637539422438,0,MEDIUM RISK,2026-08-30 13:02:06
9577-WJVCQ,Female,0,No,No,68,Yes,DSL,Month-to-month,Mailed check,54.45,3687.75,0,0.14423892177118866,0,LOW RISK,2026-08-30 13:02:06
9512-UIBFX,Male,0,Yes,Yes,18,Yes,Fiber optic,Month-to-month,Mailed check,95.15,1779.95,1,0.6664453068355486,1,MEDIUM RISK,2026-08-30 13:02:06
6202-DYYFX,Female,0,No,No,22,Yes,Fiber optic,One year,Credit card (automatic),76.0,1783.6,0,0.48512633659710414,0,MEDIUM RISK,2026-08-30 13:02:06
3808-HFKDE,Female,0,No,No,20,Yes,DSL,Month-to-month,Electronic check,44.35,927.15,0,0.5112238066519952,1,MEDIUM RISK,2026-08-30 13:02:06
5583-SXDAG,Male,0,Yes,No,1,Yes,Fiber optic,Month-to-month,Electronic check,70.0,70.0,1,0.8333133800836442,1,HIGH RISK,2026-08-30 13:02:06
3488-PGMQJ,Male,1,No,No,8,Yes,Fiber optic,Month-to-month,Electronic check,74.5,606.55,1,0.8473907181682686,1,HIGH RISK,2026-08-30 13:02:06
3580-REOAC,Male,0,No,No,10,Yes,DSL,Month-to-month,Credit card (automatic),44.85,435.4,1,0.6120232283072514,1,MEDIUM RISK,2026-08-30 13:02:06
7534-BFESC,Male,1,No,No,24,Yes,Fiber optic,Month-to-month,Electronic check,76.1,1712.7,1,0.7533594200560665,1,HIGH RISK,2026-08-30 13:02:06
3727-OWVYD,Male,0,No,No,35,Yes,DSL,One year,Mailed check,61.2,2021.2,0,0.09509422354362276,0,LOW RISK,2026-08-30 13:02:06
2294-SALNE,Male,0,Yes,Yes,23,Yes,Fiber optic,One year,Mailed check,86.8,1940.8,0,0.21062154614866047,0,LOW RISK,2026-08-30 13:02:06
4847-TAJYI,Female,1,No,No,6,Yes,Fiber optic,Month-to-month,Electronic check,89.35,567.8,0,0.9256908582726445,1,HIGH RISK,2026-08-30 13:02:06
1563-IWQEX,Female,0,No,No,12,Yes,No,Month-to-month,Mailed check,19.7,220.35,0,0.29351436735690684,0,LOW RISK,2026-08-30 13:02:06
8203-XJZRC,Male,0,No,No,1,Yes,No,Month-to-month,Mailed check,20.25,20.25,0,0.39526342193510106,0,LOW RISK,2026-08-30 13:02:06
6556-DBKZF,Female,0,Yes,Yes,71,Yes,Fiber optic,Two year,Electronic check,76.05,5436.45,0,0.08633628218539538,0,LOW RISK,2026-08-30 13:02:06
6851-WEFYX,Male,1,Yes,No,35,Yes,Fiber optic,Month-to-month,Electronic check,100.8,3437.5,0,0.8401997988415176,1,HIGH RISK,2026-08-30 13:02:06
2985-JUUBZ,Male,0,Yes,Yes,40,Yes,DSL,Month-to-month,Electronic check,74.55,3015.75,0,0.5045680934304074,1,MEDIUM RISK,2026-08-30 13:02:06
6390-DSAZX,Female,0,No,Yes,1,Yes,Fiber optic,Month-to-month,Mailed check,73.6,73.6,1,0.72854529121168,1,HIGH RISK,2026-08-30 13:02:06
0895-LMRSF,Male,0,No,No,23,Yes,DSL,One year,Bank transfer (automatic),64.9,1509.8,0,0.29182650197326876,0,LOW RISK,2026-08-30 13:02:06
8098-LLAZX,Female,1,No,No,4,Yes,Fiber optic,Month-to-month,Electronic check,95.45,396.1,1,0.9463694495575252,1,HIGH RISK,2026-08-30 13:02:06
8266-VBFQL,Male,0,No,No,4,Yes,Fiber optic,Month-to-month,Electronic check,90.4,356.65,0,0.8635207610184421,1,HIGH RISK,2026-08-30 13:02:06
8181-YHCMF,Female,0,Yes,Yes,68,No,DSL,Two year,Credit card (automatic),60.3,4109.0,0,0.05451680558832676,0,LOW RISK,2026-08-30 13:02:06
2240-HSJQD,Male,0,No,Yes,38,Yes,Fiber optic,Month-to-month,Mailed check,81.85,3141.7,0,0.5019008581362664,1,MEDIUM RISK,2026-08-30 13:02:06
1248-DYXUB,Male,0,Yes,Yes,52,Yes,No,Two year,Mailed check,24.8,1229.1,0,0.029265074194552786,0,LOW RISK,2026-08-30 13:02:06
0265-EDXBD,Male,1,Yes,No,32,Yes,Fiber optic,Month-to-month,Electronic check,74.9,2303.35,1,0.7489132603148433,1,HIGH RISK,2026-08-30 13:02:06
4115-BNPJY,Male,0,Yes,Yes,29,Yes,DSL,Two year,Mailed check,75.55,2054.4,0,0.078042855682954,0,LOW RISK,2026-08-30 13:02:06
3167-SNQPL,Male,1,Yes,Yes,38,Yes,Fiber optic,Month-to-month,Electronic check,101.15,3741.85,0,0.7008330881696557,1,HIGH RISK,2026-08-30 13:02:06
4091-TVOCN,Male,0,No,Yes,48,Yes,DSL,One year,Credit card (automatic),78.75,3682.45,0,0.14448871702759147,0,LOW RISK,2026-08-30 13:02:06
1098-TDVUQ,Female,0,No,No,1,Yes,No,Month-to-month,Bank transfer (automatic),19.25,19.25,0,0.46677367554545496,0,MEDIUM RISK,2026-08-30 13:02:06
7277-OZCGZ,Female,0,No,No,22,Yes,Fiber optic,Month-to-month,Electronic check,89.05,1886.25,0,0.6027509959471029,1,MEDIUM RISK,2026-08-30 13:02:06
1557-EMYVT,Female,0,No,No,43,Yes,Fiber optic,Two year,Credit card (automatic),115.05,4895.1,0,0.13946015403957504,0,LOW RISK,2026-08-30 13:02:06
2799-ARNLO,Female,1,Yes,No,5,Yes,Fiber optic,Month-to-month,Electronic check,69.35,341.6,0,0.8757641434074029,1,HIGH RISK,2026-08-30 13:02:06
7563-BIUPC,Male,0,No,No,5,Yes,Fiber optic,Month-to-month,Electronic check,80.6,415.55,1,0.8879034619169769,1,HIGH RISK,2026-08-30 13:02:06
5027-YOCXN,Male,0,Yes,Yes,51,Yes,Fiber optic,One year,Credit card (automatic),110.05,5686.4,0,0.27856366627706797,0,LOW RISK,2026-08-30 13:02:06
3973-SKMLN,Male,0,No,No,71,Yes,No,Two year,Credit card (automatic),19.9,1355.1,0,0.017008605444623837,0,LOW RISK,2026-08-30 13:02:06
2321-OMBXY,Female,0,Yes,Yes,38,Yes,DSL,One year,Credit card (automatic),80.3,3058.65,1,0.07606805785816932,0,LOW RISK,2026-08-30 13:02:06
2840-XANRC,Male,1,Yes,No,24,Yes,Fiber optic,Month-to-month,Electronic check,93.15,2231.05,1,0.8273712271283511,1,HIGH RISK,2026-08-30 13:02:06
6745-JEFZB,Male,0,Yes,No,35,Yes,Fiber optic,Month-to-month,Credit card (automatic),91.5,3236.35,0,0.6242039146017352,1,MEDIUM RISK,2026-08-30 13:02:06
5020-ZSTTY,Female,1,No,No,54,Yes,DSL,One year,Bank transfer (automatic),82.45,4350.1,1,0.12932977710461302,0,LOW RISK,2026-08-30 13:02:06
