customer_id,churn_probability,risk_level,recommendation_rank,recommendation
6575-SUVOI,0.3845625173628023,LOW RISK,2,Offer a discount or incentive for switching to a one-year or two-year contract.
6575-SUVOI,0.3845625173628023,LOW RISK,3,Promote a longer-term contract with clear financial benefits.
6575-SUVOI,0.3845625173628023,LOW RISK,4,Focus on early customer engagement because short tenure may increase churn risk.
7495-OOKFY,0.8363067504834341,HIGH RISK,1,Prioritize immediate retention outreach because this customer has a high churn risk.
7495-OOKFY,0.8363067504834341,HIGH RISK,2,Assign the customer to a proactive customer success or support representative.
7495-OOKFY,0.8363067504834341,HIGH RISK,3,Offer a discount or incentive for switching to a one-year or two-year contract.
7495-OOKFY,0.8363067504834341,HIGH RISK,4,Provide onboarding support and regular check-ins during the customer's early months.
7495-OOKFY,0.8363067504834341,HIGH RISK,5,Review the customer's pricing plan and consider offering a loyalty discount or better-value package.
7495-OOKFY,0.8363067504834341,HIGH RISK,6,Focus on early customer engagement because short tenure may increase churn risk.
7495-OOKFY,0.8363067504834341,HIGH RISK,7,Promote a longer-term contract with clear financial benefits.
4667-QONEA,0.0712558222552603,LOW RISK,1,Maintain regular engagement and continue providing strong customer support.
4667-QONEA,0.0712558222552603,LOW RISK,2,Review the customer's pricing plan and consider offering a loyalty discount or better-value package.
4667-QONEA,0.0712558222552603,LOW RISK,3,Focus on early customer engagement because short tenure may increase churn risk.
4667-QONEA,0.0712558222552603,LOW RISK,4,Promote a longer-term contract with clear financial benefits.
1658-BYGOY,0.8813907993721203,HIGH RISK,1,Prioritize immediate retention outreach because this customer has a high churn risk.
1658-BYGOY,0.8813907993721203,HIGH RISK,2,Assign the customer to a proactive customer success or support representative.
1658-BYGOY,0.8813907993721203,HIGH RISK,3,Offer a discount or incentive for switching to a one-year or two-year contract.
1658-BYGOY,0.8813907993721203,HIGH RISK,4,Review the customer's pricing plan and consider offering a loyalty discount or better-value package.
1658-BYGOY,0.8813907993721203,HIGH RISK,5,Encourage automatic payment methods by offering a small billing incentive.
1658-BYGOY,0.8813907993721203,HIGH RISK,6,Focus on early customer engagement because short tenure may increase churn risk.
1658-BYGOY,0.8813907993721203,HIGH RISK,7,Promote a longer-term contract with clear financial benefits.
8769-KKTPH,0.3403972955878278,LOW RISK,1,Maintain regular engagement and continue providing strong customer support.
8769-KKTPH,0.3403972955878278,LOW RISK,2,Review the customer's pricing plan and consider offering a loyalty discount or better-value package.
8769-KKTPH,0.3403972955878278,LOW RISK,3,Focus on early customer engagement because short tenure may increase churn risk.
5067-XJQFU,0.4490546450282023,MEDIUM RISK,1,Monitor this customer closely and send a personalized retention offer.
5067-XJQFU,0.4490546450282023,MEDIUM RISK,2,Review the customer's pricing plan and consider offering a loyalty discount or better-value package.
5067-XJQFU,0.4490546450282023,MEDIUM RISK,3,Encourage automatic payment methods by offering a small billing incentive.
5067-XJQFU,0.4490546450282023,MEDIUM RISK,4,Focus on early customer engagement because short tenure may increase churn risk.
3957-SQXML,0.0342758423739954,LOW RISK,1,Maintain regular engagement and continue providing strong customer support.
3957-SQXML,0.0342758423739954,LOW RISK,2,Evaluate whether the monthly cost is creating dissatisfaction.
5954-BDFSG,0.1815196566266534,LOW RISK,1,Maintain regular engagement and continue providing strong customer support.
5954-BDFSG,0.1815196566266534,LOW RISK,2,Review the customer's pricing plan and consider offering a loyalty discount or better-value package.
5954-BDFSG,0.1815196566266534,LOW RISK,3,Focus on early customer engagement because short tenure may increase churn risk.
0434-CSFON,0.7448177542957521,HIGH RISK,1,Prioritize immediate retention outreach because this customer has a high churn risk.
0434-CSFON,0.7448177542957521,HIGH RISK,2,Assign the customer to a proactive customer success or support representative.
0434-CSFON,0.7448177542957521,HIGH RISK,3,Offer a discount or incentive for switching to a one-year or two-year contract.
0434-CSFON,0.7448177542957521,HIGH RISK,4,Review the customer's pricing plan and consider offering a loyalty discount or better-value package.
0434-CSFON,0.7448177542957521,HIGH RISK,5,Encourage automatic payment methods by offering a small billing incentive.
0434-CSFON,0.7448177542957521,HIGH RISK,6,Promote a longer-term contract with clear financial benefits.
1215-FIGMP,0.5623438349556078,MEDIUM RISK,1,Monitor this customer closely and send a personalized retention offer.
1215-FIGMP,0.5623438349556078,MEDIUM RISK,2,Offer a discount or incentive for switching to a one-year or two-year contract.
1215-FIGMP,0.5623438349556078,MEDIUM RISK,3,Review the customer's pricing plan and consider offering a loyalty discount or better-value package.
1215-FIGMP,0.5623438349556078,MEDIUM RISK,4,Promote a longer-term contract with clear financial benefits.
1215-FIGMP,0.5623438349556078,MEDIUM RISK,5,Focus on early customer engagement because short tenure may increase churn risk.
0526-SXDJP,0.0265449587861103,LOW RISK,1,Maintain regular engagement and continue providing strong customer support.
0526-SXDJP,0.0265449587861103,LOW RISK,2,Evaluate whether the monthly cost is creating dissatisfaction.
0526-SXDJP,0.0265449587861103,LOW RISK,3,Focus on early customer engagement because short tenure may increase churn risk.
0526-SXDJP,0.0265449587861103,LOW RISK,4,Offer proactive technical support to improve customer satisfaction.
0557-ASKVU,0.1905489337313057,LOW RISK,1,Maintain regular engagement and continue providing strong customer support.
0557-ASKVU,0.1905489337313057,LOW RISK,2,Focus on early customer engagement because short tenure may increase churn risk.
0557-ASKVU,0.1905489337313057,LOW RISK,3,Evaluate whether the monthly cost is creating dissatisfaction.
0557-ASKVU,0.1905489337313057,LOW RISK,4,Promote a longer-term contract with clear financial benefits.
5698-BQJOH,0.9014232555989924,HIGH RISK,1,Prioritize immediate retention outreach because this customer has a high churn risk.
5698-BQJOH,0.9014232555989924,HIGH RISK,2,Assign the customer to a proactive customer success or support representative.
5698-BQJOH,0.9014232555989924,HIGH RISK,3,Offer a discount or incentive for switching to a one-year or two-year contract.
5698-BQJOH,0.9014232555989924,HIGH RISK,4,Provide onboarding support and regular check-ins during the customer's early months.
5698-BQJOH,0.9014232555989924,HIGH RISK,5,Review the customer's pricing plan and consider offering a loyalty discount or better-value package.
5698-BQJOH,0.9014232555989924,HIGH RISK,6,Encourage automatic payment methods by offering a small billing incentive.
5698-BQJOH,0.9014232555989924,HIGH RISK,7,Focus on early customer engagement because short tenure may increase churn risk.
5698-BQJOH,0.9014232555989924,HIGH RISK,8,Promote a longer-term contract with clear financial benefits.
5122-CYFXA,0.7221362437829757,HIGH RISK,1,Prioritize immediate retention outreach because this customer has a high churn risk.
5122-CYFXA,0.7221362437829757,HIGH RISK,2,Assign the customer to a proactive customer success or support representative.
5122-CYFXA,0.7221362437829757,HIGH RISK,3,Offer a discount or incentive for switching to a one-year or two-year contract.
5122-CYFXA,0.7221362437829757,HIGH RISK,4,Provide onboarding support and regular check-ins during the customer's early months.
5122-CYFXA,0.7221362437829757,HIGH RISK,5,Review the customer's pricing plan and consider offering a loyalty discount or better-value package.
5122-CYFXA,0.7221362437829757,HIGH RISK,6,Encourage automatic payment methods by offering a small billing incentive.
5122-CYFXA,0.7221362437829757,HIGH RISK,7,Focus on early customer engagement because short tenure may increase churn risk.
5122-CYFXA,0.7221362437829757,HIGH RISK,8,Promote a longer-term contract with clear financial benefits.
8627-ZYGSZ,0.3946072822088065,LOW RISK,1,Maintain regular engagement and continue providing strong customer support.
8627-ZYGSZ,0.3946072822088065,LOW RISK,2,Review the customer's pricing plan and consider offering a loyalty discount or better-value package.
8627-ZYGSZ,0.3946072822088065,LOW RISK,3,Encourage automatic payment methods by offering a small billing incentive.
8627-ZYGSZ,0.3946072822088065,LOW RISK,4,Promote a longer-term contract with clear financial benefits.
3410-YOQBQ,0.0788464347455658,LOW RISK,1,Maintain regular engagement and continue providing strong customer support.
3410-YOQBQ,0.0788464347455658,LOW RISK,2,Review the customer's pricing plan and consider offering a loyalty discount or better-value package.
3410-YOQBQ,0.0788464347455658,LOW RISK,3,Consider promoting security features that increase customer value.
3410-YOQBQ,0.0788464347455658,LOW RISK,4,Focus on early customer engagement because short tenure may increase churn risk.
3170-NMYVV,0.0214511221524024,LOW RISK,1,Maintain regular engagement and continue providing strong customer support.
3170-NMYVV,0.0214511221524024,LOW RISK,2,Evaluate whether the monthly cost is creating dissatisfaction.
3170-NMYVV,0.0214511221524024,LOW RISK,3,Focus on early customer engagement because short tenure may increase churn risk.
7410-OIEDU,0.7197299747857562,HIGH RISK,1,Prioritize immediate retention outreach because this customer has a high churn risk.
7410-OIEDU,0.7197299747857562,HIGH RISK,2,Assign the customer to a proactive customer success or support representative.
7410-OIEDU,0.7197299747857562,HIGH RISK,3,Offer a discount or incentive for switching to a one-year or two-year contract.
7410-OIEDU,0.7197299747857562,HIGH RISK,4,Provide onboarding support and regular check-ins during the customer's early months.
7410-OIEDU,0.7197299747857562,HIGH RISK,5,Review the customer's pricing plan and consider offering a loyalty discount or better-value package.
7410-OIEDU,0.7197299747857562,HIGH RISK,6,Focus on early customer engagement because short tenure may increase churn risk.
7410-OIEDU,0.7197299747857562,HIGH RISK,7,Promote a longer-term contract with clear financial benefits.
2273-QCKXA,0.5497488971329456,MEDIUM RISK,1,Monitor this customer closely and send a personalized retention offer.
2273-QCKXA,0.5497488971329456,MEDIUM RISK,2,Offer a discount or incentive for switching to a one-year or two-year contract.
2273-QCKXA,0.5497488971329456,MEDIUM RISK,3,Provide onboarding support and regular check-ins during the customer's early months.
2273-QCKXA,0.5497488971329456,MEDIUM RISK,4,Focus on early customer engagement because short tenure may increase churn risk.
2273-QCKXA,0.5497488971329456,MEDIUM RISK,5,Evaluate whether the monthly cost is creating dissatisfaction.
2273-QCKXA,0.5497488971329456,MEDIUM RISK,6,Promote a longer-term contract with clear financial benefits.
0731-EBJQB,0.086571208554607,LOW RISK,1,Maintain regular engagement and continue providing strong customer support.
0731-EBJQB,0.086571208554607,LOW RISK,2,Encourage automatic payment methods by offering a small billing incentive.
0731-EBJQB,0.086571208554607,LOW RISK,3,Evaluate whether the monthly cost is creating dissatisfaction.
0731-EBJQB,0.086571208554607,LOW RISK,4,Focus on early customer engagement because short tenure may increase churn risk.
0731-EBJQB,0.086571208554607,LOW RISK,5,Promote a longer-term contract with clear financial benefits.
1891-QRQSA,0.1669394094978344,LOW RISK,1,Maintain regular engagement and continue providing strong customer support.
1891-QRQSA,0.1669394094978344,LOW RISK,2,Review the customer's pricing plan and consider offering a loyalty discount or better-value package.
1891-QRQSA,0.1669394094978344,LOW RISK,3,Focus on early customer engagement because short tenure may increase churn risk.
8028-PNXHQ,0.0270064610595748,LOW RISK,1,Maintain regular engagement and continue providing strong customer support.
8028-PNXHQ,0.0270064610595748,LOW RISK,2,Evaluate whether the monthly cost is creating dissatisfaction.
8028-PNXHQ,0.0270064610595748,LOW RISK,3,Focus on early customer engagement because short tenure may increase churn risk.
5630-AHZIL,0.5266036502004917,MEDIUM RISK,1,Monitor this customer closely and send a personalized retention offer.
5630-AHZIL,0.5266036502004917,MEDIUM RISK,2,Offer a discount or incentive for switching to a one-year or two-year contract.
5630-AHZIL,0.5266036502004917,MEDIUM RISK,3,Provide onboarding support and regular check-ins during the customer's early months.
